subject_code_1;subject_code_2;n_cooc;difficulty_score_any
05.570;05.591;241;0.248963
05.570;05.592;12;0.25
05.570;05.593;71;0.169014
05.570;05.594;18;0.166667
05.570;05.595;458;0.320961
05.570;05.596;195;0.282051
05.570;05.597;43;0.27907
05.570;05.598;30;0.333333
05.570;05.599;32;0.28125
05.570;05.600;37;0.162162
05.570;05.601;26;0.307692
05.570;05.604;51;0.294118
05.570;05.607;36;0.277778
05.570;05.611;555;0.315315
05.570;05.613;146;0.184932
05.570;05.614;2700;0.434074
05.570;05.615;491;0.274949
05.570;05.616;31;0.129032
05.570;22.400;128;0.4375
05.571;05.554;61;0.160494
05.571;05.555;594;0.041667
05.571;05.556;81;0
05.571;05.557;24;0.063584
05.571;05.558;19;0.103933
05.571;05.559;173;0.044118
05.571;05.560;712;0.076923
05.571;05.561;272;0
05.571;05.562;13;0.032258
05.571;05.563;87;0.048117
05.571;05.564;31;0.051282
05.571;05.565;478;0
05.571;05.566;195;0.025641
05.571;05.567;34;0.166667
05.571;05.568;39;0.026316
05.571;05.569;30;0.068182
05.571;05.570;38;0.05
05.571;05.571;0;0
05.571;05.572;572;0.159091
05.571;05.573;688;0.277616
05.571;05.574;188;0.117021
05.571;05.575;623;0.194222
05.571;05.576;50;0.24
05.571;05.577;51;0.039216
05.571;05.578;73;0.178082
05.571;05.579;103;0.15534
05.571;05.580;77;0.155844
05.571;05.581;46;0.173913
05.571;05.582;520;0.173077
05.571;05.583;57;0.263158
05.571;05.584;141;0.22695
05.571;05.585;682;0.197947
05.571;05.586;169;0.213018
05.571;05.587;98;0.214286
05.571;05.588;37;0.216216
05.571;05.589;429;0.193473
05.571;05.590;766;0.203655
05.571;05.591;242;0.119835
05.571;05.592;24;0.125
05.571;05.593;204;0.112745
05.571;05.594;35;0.2
05.571;05.595;385;0.137662
05.571;05.596;256;0.113281
05.571;05.597;96;0.125
05.571;05.598;50;0.1
05.571;05.599;59;0.084746
05.571;05.600;88;0.068182
05.571;05.601;68;0.205882
05.571;05.604;139;0.179856
05.571;05.607;91;0.208791
05.571;05.611;552;0.221014
05.571;05.613;246;0.203252
05.571;05.614;143;0.258741
05.571;05.615;462;0.125541
05.571;05.616;32;0.09375
05.571;22.400;44;0.340909
05.572;05.554;44;0
05.572;05.555;60;0.088853
05.572;05.556;37;0.08
05.572;05.557;619;0.217105
05.572;05.558;175;0.047882
05.572;05.559;1824;0.130435
05.572;05.560;543;0.243902
05.572;05.561;23;0.139558
05.572;05.562;82;0.269397
05.572;05.563;996;0.201232
05.572;05.564;928;0.22214
05.572;05.565;487;0.43235
05.572;05.566;1355;0.303826
05.572;05.567;2609;0.179342
05.572;05.568;1333;0.266667
05.572;05.569;881;0.110672
05.572;05.570;1410;0.166845
05.572;05.571;506;0.192347
05.572;05.572;0;0
05.572;05.573;474;0.14135
05.572;05.574;630;0.004762
05.572;05.575;1414;0.077086
05.572;05.576;42;0.142857
05.572;05.577;68;0.044118
05.572;05.578;98;0.040816
05.572;05.579;166;0.108434
05.572;05.580;75;0.066667
05.572;05.581;47;0.234043
05.572;05.582;641;0.095164
05.572;05.583;62;0.225806
05.572;05.584;141;0.113475
05.572;05.585;1097;0.061076
05.572;05.586;213;0.098592
05.572;05.587;83;0.108434
05.572;05.588;28;0
05.572;05.589;467;0.111349
05.572;05.590;522;0.09387
05.572;05.591;620;0.01129
05.572;05.592;21;0.142857
05.572;05.593;174;0.034483
05.572;05.594;35;0.114286
05.572;05.595;730;0.012329
05.572;05.596;243;0.037037
05.572;05.597;111;0.045045
05.572;05.598;58;0.051724
05.572;05.599;66;0.045455
05.572;05.600;75;0.066667
05.572;05.601;76;0.065789
05.572;05.604;134;0.029851
05.572;05.607;75;0.053333
05.572;05.611;533;0.090056
05.572;05.613;313;0.092652
05.572;05.614;120;0.183333
05.572;05.615;802;0.009975
05.572;05.616;29;0.137931
05.572;22.400;30;0.066667
05.573;05.554;935;0.153846
05.573;05.555;967;0.489447
05.573;05.556;533;0.274311
05.573;05.557;1990;0.116279
05.573;05.558;689;0.195092
05.573;05.559;473;0.138075
05.573;05.560;815;0.202487
05.573;05.561;239;0.125
05.573;05.562;563;0.051724
05.573;05.563;32;0.06422
05.573;05.564;58;0.034247
05.573;05.565;109;0.029412
05.573;05.566;146;0.173913
05.573;05.567;34;0.153846
05.573;05.568;23;0.208333
05.573;05.569;234;0.145455
05.573;05.570;24;0.194048
05.573;05.571;55;0.22549
05.573;05.572;840;0.096774
05.573;05.573;0;0
05.573;05.574;177;0.073446
05.573;05.575;442;0.196833
05.573;05.576;39;0.179487
05.573;05.577;55;0.054545
05.573;05.578;106;0.066038
05.573;05.579;145;0.075862
05.573;05.580;43;0.069767
05.573;05.581;24;0.333333
05.573;05.582;500;0.202
05.573;05.583;33;0.333333
05.573;05.584;103;0.242718
05.573;05.585;622;0.197749
05.573;05.586;161;0.248447
05.573;05.587;47;0.191489
05.573;05.588;21;0.047619
05.573;05.589;262;0.164122
05.573;05.590;853;0.237984
05.573;05.591;204;0.132353
05.573;05.592;14;0.142857
05.573;05.593;165;0.163636
05.573;05.594;41;0.121951
05.573;05.595;400;0.1425
05.573;05.596;266;0.157895
05.573;05.597;90;0.166667
05.573;05.598;65;0.169231
05.573;05.599;55;0.2
05.573;05.600;71;0.15493
05.573;05.601;54;0.111111
05.573;05.604;109;0.165138
05.573;05.607;59;0.118644
05.573;05.611;768;0.213542
05.573;05.613;242;0.128099
05.573;05.614;118;0.220339
05.573;05.615;429;0.121212
05.573;05.616;48;0.229167
05.573;22.400;35;0.171429
05.574;05.554;102;0
05.574;05.555;31;0.15625
05.574;05.556;16;0.209928
05.574;05.557;192;0.175159
05.574;05.558;967;0.125
05.574;05.559;314;0.13
05.574;05.560;16;0.090909
05.574;05.561;100;0.177273
05.574;05.562;33;0.183673
05.574;05.563;660;0.088889
05.574;05.564;294;0.057143
05.574;05.565;45;0.138889
05.574;05.566;35;0.111111
05.574;05.567;36;0.066667
05.574;05.568;36;0.209677
05.574;05.569;45;0.1
05.574;05.570;62;0.118694
05.574;05.571;40;0.065
05.574;05.572;674;0.319444
05.574;05.573;200;0.177596
05.574;05.574;0;0
05.574;05.575;589;0.003396
05.574;05.576;209;0.22488
05.574;05.577;20;0.05
05.574;05.578;46;0.021739
05.574;05.579;80;0.175
05.574;05.580;17;0
05.574;05.581;66;0.060606
05.574;05.582;168;0.071429
05.574;05.583;62;0.064516
05.574;05.584;48;0.1875
05.574;05.585;669;0.019432
05.574;05.586;72;0.055556
05.574;05.587;84;0.119048
05.574;05.588;5;0.173913
05.574;05.589;200;0.085
05.574;05.590;208;0.057692
05.574;05.591;815;0.031902
05.574;05.592;67;0.074627
05.574;05.593;26;0.038462
05.574;05.594;26;0.076923
05.574;05.595;648;0
05.574;05.596;105;0.019048
05.574;05.597;198;0.070707
05.574;05.598;71;0.014085
05.574;05.599;100;0.03
05.574;05.600;23;0.043478
05.574;05.601;124;0.072581
05.574;05.604;42;0.047619
05.574;05.607;25;0.04
05.574;05.611;185;0.097297
05.574;05.613;61;0.065574
05.574;05.614;70;0.128571
05.574;05.615;629;0.004769
05.574;05.616;100;0.05
05.574;22.400;26;0.115385
05.575;05.554;144;0.314286
05.575;05.555;732;0.13748
05.575;05.556;23;0.085923
05.575;05.557;70;0.084942
05.575;05.558;611;0.254967
05.575;05.559;547;0.174545
05.575;05.560;777;0.098511
05.575;05.561;1208;0.131953
05.575;05.562;550;0.085209
05.575;05.563;873;0.06435
05.575;05.564;773;0.113556
05.575;05.565;622;0.16
05.575;05.566;777;0.310714
05.575;05.567;1136;0.174603
05.575;05.568;1000;0.072874
05.575;05.569;840;0.167742
05.575;05.570;693;0.05
05.575;05.571;494;0.120253
05.575;05.572;1085;0.212121
05.575;05.573;180;0.033898
05.575;05.574;474;0.034483
05.575;05.575;0;0
05.575;05.576;49;0.163265
05.575;05.577;58;0.137931
05.575;05.578;83;0.168675
05.575;05.579;148;0.182432
05.575;05.580;71;0.211268
05.575;05.581;67;0.164179
05.575;05.582;517;0.162476
05.575;05.583;78;0.230769
05.575;05.584;133;0.210526
05.575;05.585;1243;0.106999
05.575;05.586;183;0.147541
05.575;05.587;92;0.195652
05.575;05.588;41;0.02439
05.575;05.589;535;0.201869
05.575;05.590;682;0.096774
05.575;05.591;810;0.008642
05.575;05.592;17;0.117647
05.575;05.593;165;0.084848
05.575;05.594;39;0.230769
05.575;05.595;710;0.01831
05.575;05.596;304;0.059211
05.575;05.597;91;0.065934
05.575;05.598;60;0.083333
05.575;05.599;62;0.080645
05.575;05.600;83;0.108434
05.575;05.601;58;0.103448
05.575;05.604;131;0.091603
05.575;05.607;84;0.107143
05.575;05.611;478;0.127615
05.575;05.613;275;0.174545
05.575;05.614;157;0.152866
05.575;05.615;1075;0.017674
05.575;05.616;61;0.147541
05.575;22.400;36;0.166667
05.576;05.554;33;0.05
05.576;05.555;59;0.069767
05.576;05.556;116;0.2
05.576;05.557;140;0.108108
05.576;05.558;43;0.206897
05.576;05.559;20;0.160494
05.576;05.560;333;0.092913
05.576;05.561;29;0.151786
05.576;05.562;81;0.135135
05.576;05.563;635;0.047619
05.576;05.564;112;0.105932
05.576;05.565;37;0.126612
05.576;05.566;21;0.063348
05.576;05.567;236;0.166667
05.576;05.568;853;0.047619
05.576;05.569;221;0.075
05.576;05.570;18;0.058233
05.576;05.571;147;0.073529
05.576;05.572;40;0.114754
05.576;05.573;498;0.130435
05.576;05.574;272;0.142857
05.576;05.575;61;0.196078
05.576;05.576;0;0
05.576;05.577;3;0.05
05.576;05.578;8;0.08046
05.576;05.579;12;0.25
05.576;05.580;46;0.126984
05.576;05.581;22;0.272727
05.576;05.582;56;0.232143
05.576;05.583;21;0.333333
05.576;05.584;24;0.208333
05.576;05.585;72;0.236111
05.576;05.586;11;0.272727
05.576;05.587;17;0.470588
05.576;05.588;42;0.117048
05.576;05.589;71;0.309859
05.576;05.590;39;0.25641
05.576;05.591;94;0.202128
05.576;05.592;27;0.296296
05.576;05.593;1;0.047619
05.576;05.594;1;0.065789
05.576;05.595;36;0.138889
05.576;05.596;15;0.066667
05.576;05.597;223;0.26009
05.576;05.598;37;0.189189
05.576;05.599;70;0.214286
05.576;05.600;1;0.056641
05.576;05.601;55;0.327273
05.576;05.604;4;0.175
05.576;05.607;3;0.244444
05.576;05.611;53;0.245283
05.576;05.613;15;0.266667
05.576;05.614;17;0.235294
05.576;05.615;59;0.101695
05.576;05.616;75;0.173333
05.576;22.400;6;0.016187
05.577;05.554;51;0.09185
05.577;05.555;60;0.370732
05.577;05.556;87;0.208403
05.577;05.557;63;0.101777
05.577;05.558;786;0.177905
05.577;05.559;210;0.111688
05.577;05.560;76;0.092532
05.577;05.561;512;0.123142
05.577;05.562;40;0.15
05.577;05.563;45;0.439206
05.577;05.564;1112;0.184783
05.577;05.565;773;0.072829
05.577;05.566;820;0.178862
05.577;05.567;595;0.046392
05.577;05.568;619;0.135714
05.577;05.569;697;0.166667
05.577;05.570;385;0.071429
05.577;05.571;616;0.04
05.577;05.572;471;0.107527
05.577;05.573;380;0.191176
05.577;05.574;806;0.166667
05.577;05.575;460;0.156134
05.577;05.576;357;0.185185
05.577;05.577;0;0
05.577;05.578;178;0.134831
05.577;05.579;42;0.02381
05.577;05.580;54;0.185185
05.577;05.581;2;0.104762
05.577;05.582;49;0.081633
05.577;05.583;1;0.101222
05.577;05.584;55;0.218182
05.577;05.585;65;0.153846
05.577;05.586;15;0.066667
05.577;05.587;4;0.171429
05.577;05.588;12;0.083333
05.577;05.589;68;0.117647
05.577;05.590;25;0.04
05.577;05.591;26;0.115385
05.577;05.592;6;0.118644
05.577;05.593;40;0.125
05.577;05.594;159;0.125786
05.577;05.595;31;0.096774
05.577;05.596;35;0.057143
05.577;05.597;2;0.113636
05.577;05.598;2;0.106481
05.577;05.599;2;0.135624
05.577;05.600;9;0.056872
05.577;05.601;5;0.222222
05.577;05.604;52;0.173077
05.577;05.607;36;0.222222
05.577;05.611;64;0.03125
05.577;05.613;79;0.075949
05.577;05.614;10;0.4
05.577;05.615;48;0.083333
05.577;05.616;16;0.1875
05.577;22.400;5;0.04065
05.578;05.554;492;0.103448
05.578;05.555;194;0.055877
05.578;05.556;420;0.053333
05.578;05.557;48;0.090909
05.578;05.558;42;0.063492
05.578;05.559;50;0.066667
05.578;05.560;93;0.090909
05.578;05.561;68;0.04878
05.578;05.562;42;0.130952
05.578;05.563;269;0.112903
05.578;05.564;54;0.132653
05.578;05.565;105;0.146667
05.578;05.566;573;0.24375
05.578;05.567;105;0.062378
05.578;05.568;59;0.159722
05.578;05.569;44;0.170732
05.578;05.570;216;0.032443
05.578;05.571;553;0.24948
05.578;05.572;211;0.125413
05.578;05.573;18;0.080392
05.578;05.574;123;0.11479
05.578;05.575;29;0.073879
05.578;05.576;519;0.049524
05.578;05.577;225;0.084633
05.578;05.578;0;0
05.578;05.579;42;0.047619
05.578;05.580;58;0.172414
05.578;05.581;4;0.133166
05.578;05.582;85;0.070588
05.578;05.583;7;0.322917
05.578;05.584;52;0.173077
05.578;05.585;82;0.134146
05.578;05.586;21;0
05.578;05.587;7;0.159193
05.578;05.588;11;0
05.578;05.589;95;0.105263
05.578;05.590;64;0.0625
05.578;05.591;34;0.088235
05.578;05.592;12;0
05.578;05.593;34;0.058824
05.578;05.594;160;0.1875
05.578;05.595;37;0.027027
05.578;05.596;27;0.037037
05.578;05.597;7;0.051873
05.578;05.598;8;0.218824
05.578;05.599;8;0.027174
05.578;05.600;10;0.1
05.578;05.601;16;0
05.578;05.604;36;0.138889
05.578;05.607;34;0.147059
05.578;05.611;109;0.06422
05.578;05.613;79;0.101266
05.578;05.614;15;0.2
05.578;05.615;54;0.055556
05.578;05.616;16;0.125
05.578;22.400;2;0.092537
05.579;05.554;88;0.163636
05.579;05.555;63;0.029412
05.579;05.556;60;0.095238
05.579;05.557;66;0.156627
05.579;05.558;41;0.107143
05.579;05.559;84;0.170213
05.579;05.560;62;0.094737
05.579;05.561;392;0.213115
05.579;05.562;150;0.100917
05.579;05.563;320;0.080679
05.579;05.564;513;0.101449
05.579;05.565;144;0.090909
05.579;05.566;41;0.037037
05.579;05.567;524;0.079365
05.579;05.568;481;0.09011
05.579;05.569;303;0.036842
05.579;05.570;510;0.166667
05.579;05.571;453;0.046154
05.579;05.572;379;0.125
05.579;05.573;525;0.036364
05.579;05.574;449;0.04902
05.579;05.575;398;0.087379
05.579;05.576;384;0.053333
05.579;05.577;446;0.166667
05.579;05.578;347;0.075
05.579;05.579;0;0
05.579;05.580;27;0
05.579;05.581;264;0.25
05.579;05.582;146;0.164384
05.579;05.583;284;0.264085
05.579;05.584;75;0.373333
05.579;05.585;169;0.130178
05.579;05.586;72;0.180556
05.579;05.587;46;0.195652
05.579;05.588;8;0.039216
05.579;05.589;149;0.181208
05.579;05.590;93;0.11828
05.579;05.591;74;0.135135
05.579;05.592;16;0.25
05.579;05.593;13;0.076923
05.579;05.594;12;0
05.579;05.595;75;0.12
05.579;05.596;51;0.039216
05.579;05.597;31;0.16129
05.579;05.598;19;0.210526
05.579;05.599;25;0.24
05.579;05.600;9;0.090909
05.579;05.601;66;0.151515
05.579;05.604;13;0.076923
05.579;05.607;10;0
05.579;05.611;140;0.121429
05.579;05.613;160;0.13125
05.579;05.614;22;0.136364
05.579;05.615;119;0.07563
05.579;05.616;45;0.333333
05.579;22.400;4;0.111111
05.580;05.554;425;0.087838
05.580;05.555;184;0.108696
05.580;05.556;335;0.121495
05.580;05.557;55;0.028846
05.580;05.558;34;0.167286
05.580;05.559;42;0.230769
05.580;05.560;83;0.288737
05.580;05.561;56;0.195475
05.580;05.562;47;0.024255
05.580;05.563;285;0.131189
05.580;05.564;61;0.055462
05.580;05.565;109;0.007239
05.580;05.566;471;0.08347
05.580;05.567;138;0.139918
05.580;05.568;77;0.403874
05.580;05.569;54;0.16041
05.580;05.570;252;0.019608
05.580;05.571;455;0.122558
05.580;05.572;190;0
05.580;05.573;24;0.031551
05.580;05.574;130;0.096774
05.580;05.575;32;0.131579
05.580;05.576;440;0.055556
05.580;05.577;204;0.040404
05.580;05.578;103;0.0625
05.580;05.579;75;0.1
05.580;05.580;0;0
05.580;05.581;5;0.104377
05.580;05.582;72;0.097222
05.580;05.583;8;0.115385
05.580;05.584;213;0.15493
05.580;05.585;72;0.152778
05.580;05.586;31;0.096774
05.580;05.587;3;0.101449
05.580;05.588;23;0.086957
05.580;05.589;131;0.114504
05.580;05.590;41;0.170732
05.580;05.591;12;0
05.580;05.592;4;0.017003
05.580;05.593;65;0.046154
05.580;05.594;60;0.216667
05.580;05.595;51;0.058824
05.580;05.596;59;0.118644
05.580;05.597;1;0.103774
05.580;05.598;2;0.134615
05.580;05.599;1;0
05.580;05.600;13;0.153846
05.580;05.601;4;0.118421
05.580;05.604;72;0.125
05.580;05.607;74;0.135135
05.580;05.611;48;0.145833
05.580;05.613;226;0.154867
05.580;05.614;13;0.076923
05.580;05.615;46;0.065217
05.580;05.616;58;0.241379
05.580;22.400;5;0.052431
05.581;05.554;84;0.003942
05.581;05.555;80;0
05.581;05.556;51;0.034091
05.581;05.557;99;0.047619
05.581;05.558;72;0.003049
05.581;05.559;444;0.006849
05.581;05.560;138;0.015873
05.581;05.561;107;0.017544
05.581;05.562;416;0.020833
05.581;05.563;269;0.113208
05.581;05.564;39;0.078947
05.581;05.565;1465;0.067568
05.581;05.566;1105;0.065217
05.581;05.567;1443;0.093333
05.581;05.568;1959;0.065789
05.581;05.569;595;0.1875
05.581;05.570;2072;0
05.581;05.571;611;0.052632
05.581;05.572;486;0.214286
05.581;05.573;1394;0.411255
05.581;05.574;586;0.233256
05.581;05.575;867;0.374713
05.581;05.576;563;0.118217
05.581;05.577;572;0.218062
05.581;05.578;1141;0.245671
05.581;05.579;31;0.230014
05.581;05.580;38;0.526696
05.581;05.581;0;0
05.581;05.582;48;0.083333
05.581;05.583;369;0.181572
05.581;05.584;92;0.25
05.581;05.585;60;0.133333
05.581;05.586;79;0.151899
05.581;05.587;62;0.258065
05.581;05.588;1;0.324866
05.581;05.589;103;0.174757
05.581;05.590;31;0.225806
05.581;05.591;28;0.178571
05.581;05.592;13;0.153846
05.581;05.593;1;0.157576
05.581;05.594;1;0.168126
05.581;05.595;28;0.107143
05.581;05.596;9;0.225225
05.581;05.597;47;0.06383
05.581;05.598;29;0.034483
05.581;05.599;51;0.058824
05.581;05.600;54;0.226821
05.581;05.601;71;0.126761
05.581;05.604;1;0.111111
05.581;05.607;1;0.068966
05.581;05.611;45;0.177778
05.581;05.613;45;0.288889
05.581;05.614;23;0.130435
05.581;05.615;50;0.06
05.581;05.616;71;0.098592
05.581;22.400;4;0.056604
05.582;05.554;99;0.046358
05.582;05.555;32;0.105263
05.582;05.556;20;0.304348
05.582;05.557;297;0.167763
05.582;05.558;26;0.2
05.582;05.559;69;0.1875
05.582;05.560;1588;0.270415
05.582;05.561;106;0.265306
05.582;05.562;52;0.304348
05.582;05.563;26;0.074074
05.582;05.564;228;0.169811
05.582;05.565;1049;0.301422
05.582;05.566;761;0.158038
05.582;05.567;16;0.176471
05.582;05.568;88;0.17757
05.582;05.569;21;0.138889
05.582;05.570;1640;0.240122
05.582;05.571;584;0.224561
05.582;05.572;63;0.145455
05.582;05.573;57;0.2
05.582;05.574;48;0.208333
05.582;05.575;53;0.208333
05.582;05.576;38;0.096154
05.582;05.577;74;0.238806
05.582;05.578;46;0.18
05.582;05.579;600;0.218673
05.582;05.580;152;0.07
05.582;05.581;368;0.422425
05.582;05.582;0;0
05.582;05.583;36;0.138889
05.582;05.584;173;0.208092
05.582;05.585;543;0.160221
05.582;05.586;204;0.151961
05.582;05.587;114;0.114035
05.582;05.588;62;0.032258
05.582;05.589;597;0.112228
05.582;05.590;422;0.13981
05.582;05.591;150;0.093333
05.582;05.592;29;0.103448
05.582;05.593;182;0.076923
05.582;05.594;37;0.135135
05.582;05.595;256;0.066406
05.582;05.596;238;0.088235
05.582;05.597;151;0.10596
05.582;05.598;74;0.054054
05.582;05.599;82;0.085366
05.582;05.600;103;0.116505
05.582;05.601;94;0.106383
05.582;05.604;179;0.094972
05.582;05.607;114;0.105263
05.582;05.611;563;0.150977
05.582;05.613;335;0.185075
05.582;05.614;72;0.222222
05.582;05.615;275;0.058182
05.582;05.616;56;0.089286
05.582;22.400;16;0.125
05.583;05.554;1981;0.194737
05.583;05.555;38;0.090909
05.583;05.556;70;0.529412
05.583;05.557;1386;0.176806
05.583;05.558;866;0.325342
05.583;05.559;1305;0.150641
05.583;05.560;516;0.139764
05.583;05.561;908;0.170213
05.583;05.562;924;0.240223
05.583;05.563;713;0.436387
05.583;05.564;2079;0.247619
05.583;05.565;748;0.11254
05.583;05.566;495;0.242363
05.583;05.567;571;0.1
05.583;05.568;222;0.16307
05.583;05.569;604;0.4375
05.583;05.570;27;0.058824
05.583;05.571;58;0.111111
05.583;05.572;106;0.1
05.583;05.573;151;0.047619
05.583;05.574;38;0.181818
05.583;05.575;23;0.175355
05.583;05.576;304;0
05.583;05.577;25;0.170732
05.583;05.578;64;0.177083
05.583;05.579;747;0.148148
05.583;05.580;98;0.095238
05.583;05.581;23;0
05.583;05.582;27;0.132867
05.583;05.583;0;0
05.583;05.584;108;0.268519
05.583;05.585;66;0.272727
05.583;05.586;91;0.241758
05.583;05.587;84;0.178571
05.583;05.588;1;0.170088
05.583;05.589;119;0.201681
05.583;05.590;32;0.28125
05.583;05.591;31;0.225806
05.583;05.592;18;0.333333
05.583;05.593;1;0.086022
05.583;05.594;1;0
05.583;05.595;27;0.111111
05.583;05.596;12;0.083333
05.583;05.597;37;0.135135
05.583;05.598;19;0.157895
05.583;05.599;34;0.176471
05.583;05.600;1;0.066667
05.583;05.601;98;0.163265
05.583;05.604;1;0.1
05.583;05.607;1;0.129032
05.583;05.611;50;0.26
05.583;05.613;62;0.306452
05.583;05.614;17;0.117647
05.583;05.615;53;0.056604
05.583;05.616;75;0.146667
05.583;22.400;4;0.12426
05.584;05.554;212;0.028571
05.584;05.555;1055;0.041667
05.584;05.556;367;0
05.584;05.557;17;0.037037
05.584;05.558;107;0.173913
05.584;05.559;36;0.1
05.584;05.560;658;0.217391
05.584;05.561;285;0.181818
05.584;05.562;55;0.13253
05.584;05.563;50;0.201669
05.584;05.564;48;0.110256
05.584;05.565;48;0.05
05.584;05.566;52;0.243243
05.584;05.567;67;0.041577
05.584;05.568;50;0.116168
05.584;05.569;814;0.035758
05.584;05.570;200;0.113095
05.584;05.571;767;0.199789
05.584;05.572;760;0.310136
05.584;05.573;33;0.182906
05.584;05.574;68;0.085271
05.584;05.575;526;0.204104
05.584;05.576;2336;0.028169
05.584;05.577;312;0.103348
05.584;05.578;508;0.244444
05.584;05.579;423;0.102041
05.584;05.580;358;0.071429
05.584;05.581;2358;0.051948
05.584;05.582;525;0.086957
05.584;05.583;311;0.166667
05.584;05.584;0;0
05.584;05.585;151;0.192053
05.584;05.586;98;0.163265
05.584;05.587;59;0.254237
05.584;05.588;44;0.045455
05.584;05.589;219;0.16895
05.584;05.590;86;0.255814
05.584;05.591;44;0.25
05.584;05.592;16;0.1875
05.584;05.593;122;0.090164
05.584;05.594;49;0.142857
05.584;05.595;109;0.100917
05.584;05.596;92;0.065217
05.584;05.597;46;0.195652
05.584;05.598;39;0.25641
05.584;05.599;43;0.116279
05.584;05.600;65;0.046154
05.584;05.601;56;0.160714
05.584;05.604;118;0.144068
05.584;05.607;109;0.082569
05.584;05.611;112;0.169643
05.584;05.613;298;0.211409
05.584;05.614;32;0.1875
05.584;05.615;80;0.0375
05.584;05.616;71;0.211268
05.584;22.400;7;0.150743
05.585;05.554;491;0.172414
05.585;05.555;130;0.137931
05.585;05.556;417;0.054703
05.585;05.557;16;0.145833
05.585;05.558;17;0.148936
05.585;05.559;27;0
05.585;05.560;50;0.099174
05.585;05.561;21;0.087248
05.585;05.562;11;0.058621
05.585;05.563;211;0.1875
05.585;05.564;8;0.062937
05.585;05.565;41;0.085714
05.585;05.566;480;0.016319
05.585;05.567;54;0.018779
05.585;05.568;21;0.102273
05.585;05.569;16;0.068966
05.585;05.570;143;0.076923
05.585;05.571;682;0.046875
05.585;05.572;186;0.115385
05.585;05.573;3;0.088608
05.585;05.574;60;0.12963
05.585;05.575;10;0.127695
05.585;05.576;372;0.053763
05.585;05.577;169;0.180124
05.585;05.578;35;0.011006
05.585;05.579;24;0.150943
05.585;05.580;20;0.083333
05.585;05.581;27;0.084507
05.585;05.582;23;0.039835
05.585;05.583;40;0.134494
05.585;05.584;23;0.157088
05.585;05.585;0;0
05.585;05.586;207;0.111111
05.585;05.587;96;0.15625
05.585;05.588;41;0.02439
05.585;05.589;506;0.177866
05.585;05.590;837;0.082437
05.585;05.591;716;0.02933
05.585;05.592;30;0.266667
05.585;05.593;191;0.104712
05.585;05.594;42;0.166667
05.585;05.595;1587;0.006301
05.585;05.596;632;0.033228
05.585;05.597;134;0.104478
05.585;05.598;76;0.118421
05.585;05.599;88;0.125
05.585;05.600;88;0.079545
05.585;05.601;73;0.164384
05.585;05.604;193;0.098446
05.585;05.607;64;0.109375
05.585;05.611;530;0.133962
05.585;05.613;322;0.149068
05.585;05.614;183;0.213115
05.585;05.615;1527;0.009168
05.585;05.616;76;0.144737
05.585;22.400;43;0.139535
05.586;05.554;330;0.465203
05.586;05.555;83;0.227273
05.586;05.556;1438;0.073593
05.586;05.557;390;0.18144
05.586;05.558;20;0.095436
05.586;05.559;148;0.107266
05.586;05.560;1395;0.222222
05.586;05.561;835;0.025
05.586;05.562;1622;0.035714
05.586;05.563;672;0.069767
05.586;05.564;946;0.058824
05.586;05.565;661;0.2
05.586;05.566;585;0.14511
05.586;05.567;516;0.2
05.586;05.568;926;0.190476
05.586;05.569;213;0.043219
05.586;05.570;687;0.138614
05.586;05.571;45;0.183673
05.586;05.572;49;0
05.586;05.573;84;0.094059
05.586;05.574;154;0.068182
05.586;05.575;46;0.108197
05.586;05.576;24;0.4
05.586;05.577;471;0.034483
05.586;05.578;29;0.08
05.586;05.579;87;0.023852
05.586;05.580;1499;0.009881
05.586;05.581;144;0.032258
05.586;05.582;47;0.019608
05.586;05.583;26;0.093023
05.586;05.584;242;0.069767
05.586;05.585;1192;0.204082
05.586;05.586;0;0
05.586;05.587;308;0.168831
05.586;05.588;12;0.083333
05.586;05.589;276;0.112319
05.586;05.590;153;0.20915
05.586;05.591;53;0.09434
05.586;05.592;9;0.044118
05.586;05.593;191;0.068063
05.586;05.594;12;0.083333
05.586;05.595;97;0.061856
05.586;05.596;63;0.047619
05.586;05.597;46;0.043478
05.586;05.598;32;0.21875
05.586;05.599;41;0.195122
05.586;05.600;20;0.2
05.586;05.601;107;0.140187
05.586;05.604;40;0.05
05.586;05.607;33;0.060606
05.586;05.611;131;0.167939
05.586;05.613;217;0.156682
05.586;05.614;41;0.146341
05.586;05.615;119;0.058824
05.586;05.616;44;0.113636
05.586;22.400;12;0.083333
05.587;05.554;290;0.060606
05.587;05.555;16;0.127778
05.587;05.556;143;0.045198
05.587;05.557;35;0.303571
05.587;05.558;1103;0.020695
05.587;05.559;639;0.133333
05.587;05.560;88;0.324074
05.587;05.561;58;0.099284
05.587;05.562;52;0.079595
05.587;05.563;64;0.136095
05.587;05.564;52;0.257991
05.587;05.565;79;0.186196
05.587;05.566;54;0.077303
05.587;05.567;603;0.168889
05.587;05.568;186;0.035714
05.587;05.569;161;0.095238
05.587;05.570;1272;0.232558
05.587;05.571;53;0.0625
05.587;05.572;24;0.066038
05.587;05.573;568;0.090909
05.587;05.574;1456;0.140351
05.587;05.575;632;0.186047
05.587;05.576;522;0.124438
05.587;05.577;1868;0.234043
05.587;05.578;528;0.2
05.587;05.579;462;0.126365
